recording_id,cutter_id,follower_id,from_lane,to_lane,relation_start_frame,relation_end_frame,relation_start_time,relation_rows,dhw_min,thw_min,ttc_min,dhw_min_raw_window,thw_min_raw_window,ttc_min_raw_window
18,233,237,2,3,5283,5327,211.32,45,154.94999999999996,3.8999497234791356,418.7837837837785,154.60999999999996,3.8999497234791356,418.7837837837785
14,432,440,7,6,3956,4000,158.24,45,117.45000000000002,3.2903135498320264,420.1071428571411,117.45000000000002,3.2903135498320264,127.61290322580649
05,676,680,8,7,15985,16012,639.4,28,111.09999999999997,3.0521978021978016,445.2800000000002,111.09999999999997,3.0521978021978016,339.27272727272896
12,1181,1184,4,3,9497,9546,379.88,50,32.26999999999995,1.5526819923371629,538.666666666678,31.99000000000001,1.4640732265446228,538.666666666678
01,153,160,2,3,3430,3479,137.2,50,153.91000000000003,4.731324930833078,549.6785714285693,153.89000000000001,4.727803379416284,512.9666666666716
08,331,334,2,3,5687,5736,227.48,50,99.28,3.254914809960682,551.8888888888898,99.28,3.2545037667867676,122.3536585365853
18,292,297,6,5,6763,6812,270.52,50,62.71999999999997,1.7268493150684925,630.2999999999907,62.369999999999976,1.7264512595837882,525.4166666666464
12,2653,2660,3,4,22513,22562,900.52,50,54.870000000000005,1.8190539199470728,785.5714285714255,54.06999999999999,1.7990163934426229,784.7142857142824
19,26,28,2,3,755,804,30.2,50,34.52999999999997,0.9757062146892653,867.750000000018,34.359999999999985,0.9501377410468315,70.48979591836705
13,2854,2878,7,6,26052,26090,1042.08,39,347.93,10.500150738619233,1288.6296296296487,347.93,10.500150738619233,1288.6296296296487
09,192,196,4,3,3280,3320,131.2,41,125.82999999999998,3.58729706636286,1574.3750000000339,124.95999999999998,3.574637475120842,546.6086956521646
10,88,98,3,4,1351,1388,54.04,38,291.44,7.151262564354008,3241.111111111244,290.16,7.151262564354008,3241.111111111244
13,2127,2144,8,7,19365,19414,774.6,50,175.48,5.561153358681874,5850.666666667137,175.47,5.537077942568633,351.6
06,907,917,2,3,19325,19367,773.0,43,165.01999999999998,6.655645161290322,16508.999999997424,165.01999999999998,6.637896427137696,635.9615384615347
09,734,731,4,3,14216,14256,568.64,41,3.7900000000000063,0.1107539450613678,inf,-16.960000000000008,-0.49547180835524424,inf
05,1003,1002,6,7,23373,23422,934.92,50,5.7900000000000205,0.16880466472303268,inf,-9.009999999999998,-0.2620709714950552,inf
14,550,551,3,4,4882,4931,195.28,50,4.560000000000002,0.1766757070902752,inf,2.369999999999976,0.08876404494381933,inf
14,2789,2790,7,6,27019,27068,1080.76,50,5.560000000000002,0.19067215363511666,inf,5.239999999999995,0.17762711864406763,7.613333333333334
07,358,357,4,3,5858,5907,234.32,50,6.670000000000016,0.19681321923871395,inf,-9.789999999999964,-0.28567259994163885,inf
10,18,16,6,7,237,286,9.48,50,5.689999999999998,0.19929947460595437,inf,-3.390000000000015,-0.12273714699493174,inf
14,973,974,3,4,9095,9144,363.8,50,5.520000000000039,0.20399113082040055,inf,5.460000000000036,0.20088300220750685,3.5467289719626307
06,1106,1107,4,3,23800,23849,952.0,50,8.660000000000025,0.22412008281573564,inf,5.639999999999986,0.1445783132530117,inf
01,926,925,3,2,19765,19814,790.6,50,7.4599999999999795,0.23466498899024787,inf,-11.17999999999995,-0.34937499999999844,inf
06,927,925,6,7,19491,19526,779.64,36,8.330000000000041,0.23698435277382762,inf,4.199999999999989,0.11986301369862981,inf
12,1625,1628,7,6,13533,13582,541.32,50,6.630000000000003,0.24259055982436895,inf,4.130000000000001,0.15018181818181822,inf
06,469,470,4,3,9859,9908,394.36,50,9.079999999999984,0.25041367898510714,inf,4.159999999999968,0.11501244124965353,inf
14,2715,2713,4,3,26443,26492,1057.72,50,8.150000000000006,0.25620873939012906,inf,4.639999999999986,0.14202632384450523,inf
13,2657,2658,4,3,24011,24060,960.44,50,7.100000000000023,0.26384243775548205,inf,3.569999999999993,0.13096111518708706,inf
20,354,353,3,2,7207,7256,288.28,50,6.140000000000001,0.26882661996497376,inf,4.359999999999985,0.1860068259385659,inf
08,1437,1438,4,3,24208,24257,968.32,50,9.120000000000005,0.2732993706922387,inf,5.350000000000023,0.1591314693634748,inf
11,581,584,3,2,4779,4828,191.16,50,6.53000000000003,0.2756437315322933,inf,4.0400000000000205,0.16989066442388648,inf
12,2379,2378,4,3,20150,20199,806.0,50,7.689999999999998,0.28576737272389435,inf,0.45999999999997954,0.017209128320238666,inf
11,279,283,7,6,2371,2420,94.84,50,8.319999999999993,0.2959800782639628,inf,7.890000000000015,0.2785033533356871,7.542372881355963
13,1581,1580,6,7,14362,14411,574.48,50,9.349999999999994,0.2961672473867594,inf,4.530000000000001,0.1439466158245949,inf
06,379,381,3,2,7796,7845,311.84,50,8.680000000000007,0.3021232161503657,inf,0.029999999999972715,0.0010427528675694374,inf
09,495,494,4,3,9741,9790,389.64,50,9.809999999999988,0.30418604651162756,inf,8.370000000000033,0.2634560906515591,inf
11,1344,1343,4,3,11844,11893,473.76,50,9.170000000000002,0.30525965379494013,inf,5.0,0.16611295681063123,inf
13,1609,1604,2,3,14690,14739,587.6,50,8.030000000000001,0.3080168776371308,inf,-8.530000000000001,-0.3325536062378168,inf
09,218,217,6,7,3960,4009,158.4,50,9.199999999999989,0.308932169241101,inf,1.75,0.06051175656984785,inf
09,1240,1241,3,2,23432,23481,937.28,50,7.329999999999984,0.310330228619813,inf,5.6299999999999955,0.23795435333896853,inf
10,408,410,4,3,6458,6507,258.32,50,11.899999999999977,0.3152317880794696,inf,6.170000000000016,0.16279683377308748,inf
13,1541,1539,2,3,14194,14233,567.76,40,8.160000000000004,0.3155452436194897,inf,8.059999999999988,0.3135428793170355,90.5555555555556
19,318,320,6,5,7302,7351,292.08,50,9.07,0.32404430153626296,inf,7.04,0.24946846208362863,inf
03,710,709,3,2,19738,19787,789.52,50,8.0,0.3258655804480652,inf,-4.4199999999999875,-0.17945594803085618,inf
14,2476,2477,4,3,24244,24293,969.76,50,8.929999999999978,0.3263888888888881,inf,4.970000000000027,0.18079301564205266,inf
11,634,635,4,3,5535,5584,221.4,50,8.740000000000009,0.32721827031074535,inf,6.930000000000007,0.25819672131147564,inf
08,579,580,3,2,10320,10369,412.8,50,9.870000000000005,0.3349168646080762,inf,5.350000000000023,0.17881016042780823,inf
05,755,756,6,7,17476,17525,699.04,50,9.380000000000003,0.33523945675482497,inf,4.500000000000001,0.16134815346002154,inf
18,237,238,3,2,5344,5393,213.76,50,12.149999999999977,0.3496402877697835,inf,3.2200000000000273,0.09096045197740191,inf
06,133,127,4,3,2860,2909,114.4,50,9.219999999999999,0.35420668459469834,inf,-7.039999999999992,-0.2717097645696639,inf
11,1268,1269,4,3,10988,11037,439.52,50,12.02000000000001,0.354572271386431,inf,8.700000000000017,0.25386635541289804,inf
11,1197,1199,4,3,10104,10153,404.16,50,10.069999999999993,0.35470235998591026,inf,7.2900000000000205,0.25632911392405133,inf
19,462,460,5,6,11266,11307,450.64,42,8.560000000000002,0.35548172757475094,inf,3.840000000000032,0.1615481699621385,inf
02,725,726,3,2,16229,16278,649.16,50,8.53000000000003,0.35690376569037785,inf,0.4800000000000182,0.020075282308658227,inf
09,369,370,3,2,7256,7305,290.24,50,12.879999999999995,0.36017897091722584,inf,8.259999999999991,0.23261053224443795,inf
05,49,50,8,7,899,948,35.96,50,8.879999999999995,0.3655825442568957,inf,7.679999999999993,0.3100524828421475,inf
04,44,45,6,7,775,824,31.0,50,10.740000000000002,0.3665529010238908,inf,2.17,0.07401091405184174,inf
12,1957,1954,6,7,16576,16614,663.04,39,12.600000000000023,0.3693931398416893,inf,6.170000000000016,0.1832491832491837,inf
08,633,636,6,7,11196,11232,447.84,37,13.420000000000002,0.3748603351955308,inf,13.420000000000002,0.3337441459206308,5.886956521739134
06,553,552,6,7,11777,11826,471.08,50,12.900000000000006,0.3779665983006154,inf,-0.009999999999990905,-0.00029120559114708517,inf
07,589,590,7,8,10260,10309,410.4,50,8.849999999999994,0.37820512820512797,inf,5.030000000000001,0.21653034868704266,inf
09,134,135,6,7,2230,2279,89.2,50,13.039999999999992,0.37895960476605617,inf,8.510000000000005,0.2476717112922004,inf
17,476,475,3,2,10819,10868,432.76,50,9.54000000000002,0.3791732909379976,inf,2.490000000000009,0.09745596868884575,inf
14,1877,1876,4,3,18321,18370,732.84,50,11.259999999999991,0.38002024974687787,inf,3.259999999999991,0.10848585690515776,inf
15,730,727,3,2,14499,14548,579.96,50,9.01000000000002,0.38194150063586346,inf,-9.870000000000005,-0.41366303436714186,inf
17,606,605,5,6,14059,14108,562.36,50,8.840000000000003,0.38334778837814415,inf,-0.23000000000000398,-0.010065645514223369,inf
14,1243,1245,3,2,11858,11907,474.32,50,9.400000000000006,0.3849303849303851,inf,7.680000000000007,0.3109311740890691,inf
12,389,392,2,3,3093,3142,123.72,50,8.929999999999978,0.385745140388768,inf,8.639999999999986,0.3728959861890369,inf
08,1595,1594,4,3,27079,27128,1083.16,50,14.299999999999997,0.38575667655786344,inf,4.250000000000028,0.1151761517615184,inf
13,1661,1660,6,7,15057,15106,602.28,50,11.150000000000006,0.38621406304121947,inf,1.2999999999999972,0.04521739130434773,inf
09,402,403,4,3,7874,7923,314.96,50,13.059999999999945,0.3862762496302853,inf,4.180000000000007,0.12337662337662357,inf
11,1090,1089,4,3,9245,9294,369.8,50,9.090000000000032,0.3864795918367361,inf,-1.5200000000000102,-0.06408094435075928,inf
17,746,749,2,3,17546,17595,701.84,50,12.420000000000002,0.3875195007800313,inf,12.139999999999986,0.3635552913198574,5.347490347490349
09,18,20,4,3,320,369,12.8,50,15.060000000000002,0.39167750325097533,inf,6.659999999999968,0.175263157894736,inf
14,1000,999,4,3,9523,9572,380.92,50,10.230000000000004,0.3936129280492499,inf,5.069999999999993,0.19373328238440934,inf
04,169,168,6,7,4010,4035,160.4,26,14.46999999999997,0.3972001097996149,inf,2.910000000000025,0.0802980132450338,inf
03,839,837,5,6,23153,23202,926.12,50,9.909999999999968,0.39799196787148466,inf,-0.8999999999999773,-0.03620273531777865,inf
12,2406,2409,8,7,20361,20410,814.44,50,11.410000000000025,0.40035087719298335,inf,9.590000000000032,0.3409171702808401,inf
11,749,748,4,3,6426,6475,257.04,50,11.080000000000013,0.40393729493255603,inf,5.360000000000014,0.20165537998495162,inf
15,787,788,3,2,15758,15807,630.32,50,10.439999999999998,0.4041811846689895,inf,-0.21999999999997044,-0.008432349559216958,inf
10,477,478,6,7,7836,7885,313.44,50,13.68,0.40545346769413154,inf,8.68,0.257566765578635,inf
09,775,776,6,7,15052,15101,602.08,50,12.350000000000001,0.40625000000000006,inf,4.9399999999999995,0.16346790205162143,inf
13,86,87,6,7,400,449,16.0,50,13.289999999999992,0.40654634444784316,inf,8.629999999999995,0.2672654072468255,inf
10,253,256,6,7,4023,4072,160.92,50,12.0,0.40664181633344626,inf,9.349999999999998,0.31619885018599925,inf
09,1290,1291,6,7,24504,24553,980.16,50,15.040000000000006,0.40725697265096145,inf,7.949999999999999,0.21573948439620078,inf
13,2451,2448,6,7,22217,22266,888.68,50,12.230000000000018,0.40793862575050094,inf,6.010000000000019,0.20428280081577224,inf
14,374,376,6,7,3380,3429,135.2,50,13.490000000000009,0.4095324833029754,inf,12.670000000000016,0.3833585476550686,inf
08,1470,1469,6,7,24725,24757,989.0,33,14.300000000000011,0.41103765449841945,inf,8.659999999999968,0.24956772334293853,inf
06,987,985,6,7,20773,20807,830.92,35,13.5,0.41347626339969373,inf,6.989999999999952,0.21755368814192194,inf
10,237,238,4,3,3886,3935,155.44,50,15.430000000000007,0.41433941997851786,inf,4.859999999999957,0.1296345692184571,inf
04,129,128,3,2,3195,3244,127.8,50,10.360000000000014,0.4145658263305328,inf,-0.29000000000002046,-0.011688835147118923,inf
10,848,847,7,8,14885,14934,595.4,50,14.889999999999986,0.4165034965034961,inf,4.439999999999998,0.12649572649572643,inf
11,647,650,7,8,5518,5567,220.72,50,9.549999999999983,0.4210758377425037,inf,6.289999999999992,0.28030303030302994,inf
10,581,582,6,7,9576,9625,383.04,50,14.549999999999983,0.4217391304347821,inf,5.780000000000001,0.16980023501762637,inf
14,224,227,7,8,1770,1819,70.8,50,9.68,0.42270742358078606,inf,8.2,0.36139268400176283,inf
13,1003,1002,4,3,9016,9059,360.64,44,14.33999999999999,0.42363367799113705,inf,7.189999999999998,0.21004966403739406,inf
03,142,139,3,2,3743,3792,149.72,50,9.870000000000005,0.4248816185966425,inf,-7.5499999999999545,-0.3244520842286186,inf
13,2661,2662,4,3,24018,24067,960.72,50,11.329999999999984,0.42674199623352105,inf,9.759999999999991,0.3688586545729399,inf
13,438,433,4,3,3447,3496,137.88,50,9.689999999999998,0.42724867724867716,inf,-3.0900000000000034,-0.133650519031142,inf
06,421,424,7,8,8668,8717,346.72,50,10.120000000000033,0.42863193562050117,inf,7.3700000000000045,0.3120237087214227,inf
12,452,451,7,8,3642,3691,145.68,50,9.890000000000043,0.4292534722222241,inf,6.600000000000023,0.28156996587030814,inf
06,314,315,4,3,6606,6655,264.24,50,10.629999999999995,0.4298422968054992,inf,3.6399999999999864,0.1464199517296857,inf
13,1918,1922,3,4,17391,17440,695.64,50,11.269999999999982,0.4303169148529966,inf,11.269999999999982,0.4303169148529966,15.692307692307752
15,816,817,6,5,16061,16110,642.44,50,12.470000000000006,0.43044528822920286,inf,1.7300000000000004,0.06160968660968663,inf
11,485,479,3,2,4209,4258,168.36,50,8.350000000000001,0.43197102948784283,inf,5.489999999999981,0.28153846153846057,inf
16,88,89,5,6,1978,2027,79.12,50,10.809999999999974,0.4330929487179477,inf,3.859999999999985,0.15602263540824518,inf
12,1223,1225,6,7,10003,10052,400.12,50,13.75,0.4340277777777778,inf,13.22999999999999,0.41460357254779034,inf
14,1972,1974,4,3,19358,19407,774.32,50,14.819999999999993,0.436524300441826,inf,11.100000000000023,0.3267589049161031,inf
08,1148,1150,2,3,19272,19321,770.88,50,17.349999999999966,0.4366977095393901,inf,14.78000000000003,0.3720110747545943,inf
13,1380,1385,2,3,12687,12729,507.48,43,9.969999999999999,0.44115044247787605,inf,9.650000000000006,0.415126772668672,inf
05,1100,1097,7,8,26115,26162,1044.6,48,12.099999999999966,0.44273691913647883,inf,-2.25,-0.08241758241758242,inf
14,1230,1229,6,7,11673,11722,466.92,50,13.490000000000009,0.4434582511505591,inf,8.039999999999992,0.2653465346534651,inf
04,625,624,3,2,15336,15385,613.44,50,10.050000000000011,0.44547872340425587,inf,1.379999999999967,0.06111603188662388,inf
12,2143,2146,6,7,18096,18145,723.84,50,12.149999999999977,0.4455445544554447,inf,11.319999999999965,0.4083543392149793,8.496503496503502
14,1035,1036,8,7,9733,9782,389.32,50,13.980000000000018,0.44693094629156066,inf,8.090000000000003,0.2604636188023182,inf
07,522,521,3,2,9046,9095,361.84,50,11.129999999999995,0.4475271411338961,inf,1.4399999999999977,0.05757696921231498,inf
09,728,726,6,7,14055,14100,562.2,46,15.660000000000025,0.4480686695278977,inf,-1.1999999999999886,-0.034702139965297536,inf
16,26,24,5,6,761,810,30.44,50,11.189999999999998,0.4493975903614457,inf,6.090000000000032,0.24635922330097218,inf
13,1534,1533,6,7,13935,13984,557.4,50,15.429999999999978,0.4498542274052472,inf,8.319999999999993,0.24499411071849214,inf
08,588,589,3,2,10462,10511,418.48,50,13.960000000000008,0.450758798837585,inf,8.909999999999968,0.28723404255319046,inf
01,126,125,3,2,2834,2883,113.36,50,16.0,0.4523607577042692,inf,6.699999999999989,0.18990929705215387,inf
13,2152,2148,3,2,19672,19721,786.88,50,10.340000000000003,0.4527145359019266,inf,-1.3299999999999983,-0.05830775975449357,inf
14,1345,1346,6,7,12613,12662,504.52,50,13.980000000000004,0.45286686103012647,inf,3.4399999999999995,0.11252862283284264,inf
13,2049,2050,6,7,18593,18642,743.72,50,14.230000000000018,0.45521433141394807,inf,10.620000000000005,0.3453658536585367,inf
06,443,439,3,2,9298,9347,371.92,50,11.16000000000001,0.4594483326471804,inf,-8.409999999999997,-0.34651833539348975,inf
08,867,868,3,4,14911,14960,596.44,50,14.149999999999977,0.45986350341241394,inf,13.700000000000045,0.43805874840357684,inf
12,1926,1929,6,7,16148,16197,645.92,50,13.469999999999999,0.4603554340396445,inf,11.650000000000002,0.3982905982905984,inf
08,499,501,6,7,8721,8770,348.84,50,15.159999999999997,0.46121083054456946,inf,9.450000000000001,0.2889024763069398,inf
01,789,788,5,6,16740,16785,669.6,46,16.430000000000007,0.46164652992413613,inf,3.6499999999999773,0.10337015009912141,inf
19,694,692,3,2,16652,16701,666.08,50,10.709999999999994,0.46183699870633865,inf,-5.119999999999976,-0.21815083084788991,inf
19,277,280,6,5,6438,6487,257.52,50,12.160000000000025,0.4621816799695943,inf,11.650000000000034,0.4294636296840568,6.093023255813968
09,493,496,3,2,9673,9722,386.92,50,11.890000000000015,0.46664050235478866,inf,1.7700000000000102,0.06916764361078587,inf
19,967,966,5,6,23302,23351,932.08,50,11.630000000000024,0.4668807707747902,inf,0.8900000000000148,0.03619357462383143,inf
14,1044,1045,3,2,9946,9995,397.84,50,10.709999999999994,0.46748144914884304,inf,6.849999999999966,0.29653679653679504,inf
17,968,966,3,2,22363,22412,894.52,50,11.220000000000027,0.47024308466052084,inf,-1.789999999999992,-0.0738144329896904,inf
11,1509,1511,6,7,12996,13045,519.84,50,12.98999999999998,0.4733965014577252,inf,3.4199999999999875,0.12495432955790967,inf
01,193,192,3,2,4217,4266,168.68,50,12.269999999999982,0.4755813953488365,inf,-4.3700000000000045,-0.16827108201771293,inf
15,417,419,3,2,8710,8759,348.4,50,10.820000000000007,0.47560439560439594,inf,7.6000000000000085,0.33029117774880523,inf
13,660,658,6,7,5642,5691,225.68,50,15.330000000000041,0.478016838166512,inf,11.539999999999992,0.35838509316770156,inf
